Time,Knee Angle,Thigh Roll,Thigh Pitch,Calf Roll,Calf Pitch
206.26,74.65,2.73,61.51,4.76,-13.14
206.26,73.75,2.73,61.51,5.27,-12.24
206.26,73.53,2.73,61.51,5.43,-12.02
206.26,73.10,2.73,61.51,5.79,-11.58
206.32,73.10,2.73,61.51,5.79,-11.58
206.34,73.10,2.73,61.51,5.79,-11.58
206.34,72.87,2.73,61.51,5.98,-11.36
206.36,72.87,2.73,61.51,5.98,-11.36
206.36,71.95,2.73,61.51,6.77,-10.44
206.39,71.95,2.73,61.51,6.77,-10.44
206.40,71.95,2.73,61.51,6.77,-10.44
206.40,70.73,2.73,61.51,7.46,-9.21
206.40,70.58,2.73,61.51,7.45,-9.07
206.44,70.58,2.73,61.51,7.45,-9.07
206.46,70.58,2.73,61.51,7.45,-9.07
206.46,70.43,2.73,61.51,7.42,-8.91
206.48,70.43,2.73,61.51,7.42,-8.91
206.48,70.27,2.73,61.51,7.37,-8.75
206.51,70.27,2.73,61.51,7.37,-8.75
206.52,70.27,2.73,61.51,7.37,-8.75
206.53,70.27,2.73,61.51,7.37,-8.75
206.54,70.27,2.73,61.51,7.37,-8.75
206.56,70.27,2.73,61.51,7.37,-8.75
206.57,70.27,2.73,61.51,7.37,-8.75
206.61,70.27,2.73,61.51,7.37,-8.75
206.62,70.27,2.73,61.51,7.37,-8.75
206.63,70.27,2.73,61.51,7.37,-8.75
206.65,70.27,2.73,61.51,7.37,-8.75
206.66,70.27,2.73,61.51,7.37,-8.75
206.66,70.10,2.73,61.51,7.31,-8.59
206.66,69.96,2.73,61.51,7.23,-8.45
206.69,69.96,2.73,61.51,7.23,-8.45
206.71,69.96,2.73,61.51,7.23,-8.45
206.72,69.96,2.73,61.51,7.23,-8.45
206.73,69.96,2.73,61.51,7.23,-8.45
206.73,69.84,2.73,61.51,7.13,-8.33
206.76,69.84,2.73,61.51,7.13,-8.33
206.76,69.70,2.73,61.51,6.89,-8.18
206.79,69.70,2.73,61.51,6.89,-8.18
206.79,69.67,2.73,61.51,6.47,-8.16
206.81,69.67,2.73,61.51,6.47,-8.16
206.82,69.67,2.73,61.51,6.47,-8.16
206.82,69.71,2.73,61.51,6.38,-8.20
206.85,69.71,2.73,61.51,6.38,-8.20
206.86,69.71,2.73,61.51,6.38,-8.20
206.86,69.84,2.73,61.51,6.09,-8.32
206.88,69.84,2.73,61.51,6.09,-8.32
206.90,69.84,2.73,61.51,6.09,-8.32
206.91,69.84,2.73,61.51,6.09,-8.32
206.91,69.94,2.73,61.51,5.61,-8.43
206.91,69.94,2.73,61.51,5.48,-8.42
206.95,69.94,2.73,61.51,5.48,-8.42
206.96,69.94,2.73,61.51,5.48,-8.42
206.98,69.94,2.73,61.51,5.48,-8.42
206.98,69.83,2.73,61.51,5.13,-8.32
207.00,69.83,2.73,61.51,5.13,-8.32
207.00,69.79,2.73,61.51,4.99,-8.28
207.00,69.76,2.73,61.51,4.87,-8.24
207.04,69.76,2.73,61.51,4.87,-8.24
207.06,69.76,2.73,61.51,4.87,-8.24
207.07,69.76,2.73,61.51,4.87,-8.24
207.07,69.69,2.73,61.51,4.64,-8.17
207.09,69.69,2.73,61.51,4.64,-8.17
207.10,69.69,2.73,61.51,4.64,-8.17
207.12,69.69,2.73,61.51,4.64,-8.17
207.13,69.69,2.73,61.51,4.64,-8.17
207.14,69.69,2.73,61.51,4.64,-8.17
207.16,69.69,2.73,61.51,4.64,-8.17
207.17,69.69,2.73,61.51,4.64,-8.17
207.18,69.69,2.73,61.51,4.64,-8.17
207.19,69.69,2.73,61.51,4.64,-8.17
207.21,69.69,2.73,61.51,4.64,-8.17
207.22,69.69,2.73,61.51,4.64,-8.17
207.22,69.62,2.73,61.51,4.54,-8.11
207.22,69.54,2.73,61.51,4.46,-8.03
207.26,69.54,2.73,61.51,4.46,-8.03
207.27,69.54,2.73,61.51,4.46,-8.03
207.27,69.28,2.73,61.51,4.34,-7.77
207.29,69.28,2.73,61.51,4.34,-7.77
207.29,68.92,2.73,61.51,4.23,-7.40
207.32,68.92,2.73,61.51,4.23,-7.40
207.32,68.84,2.73,61.51,4.18,-7.33
207.35,68.84,2.73,61.51,4.18,-7.33
207.38,68.84,2.73,61.51,4.18,-7.33
207.38,68.76,2.73,61.51,4.17,-7.24
207.41,68.76,2.73,61.51,4.17,-7.24
207.43,68.76,2.73,61.51,4.17,-7.24
207.44,68.76,2.73,61.51,4.17,-7.24
207.45,68.76,2.73,61.51,4.17,-7.24
207.45,68.69,2.73,61.51,4.09,-7.18
207.48,68.69,2.73,61.51,4.09,-7.18
207.49,68.69,2.73,61.51,4.09,-7.18
207.50,68.69,2.73,61.51,4.09,-7.18
207.52,68.69,2.73,61.51,4.09,-7.18
207.53,68.69,2.73,61.51,4.09,-7.18
207.54,68.69,2.73,61.51,4.09,-7.18
207.54,68.84,2.73,61.51,3.90,-7.33
207.57,68.84,2.73,61.51,3.90,-7.33
207.59,68.84,2.73,61.51,3.90,-7.33
207.59,68.90,2.73,61.51,3.87,-7.39
207.62,68.90,2.73,61.51,3.87,-7.39
207.62,69.07,2.73,61.51,3.75,-7.56
207.62,69.15,2.73,61.51,3.68,-7.64
207.65,69.15,2.73,61.51,3.68,-7.64
207.65,69.26,2.73,61.51,3.57,-7.75
207.68,69.26,2.73,61.51,3.57,-7.75
207.68,69.44,2.73,61.51,3.42,-7.93
207.70,69.44,2.73,61.51,3.42,-7.93
207.70,70.30,2.73,61.51,2.90,-8.79
207.73,70.30,2.73,61.51,2.90,-8.79
207.74,70.30,2.73,61.51,2.90,-8.79
207.74,70.26,2.73,61.51,3.04,-8.75
207.77,70.26,2.73,61.51,3.04,-8.75
207.78,70.26,2.73,61.51,3.04,-8.75
207.80,70.26,2.73,61.51,3.04,-8.75
207.81,70.26,2.73,61.51,3.04,-8.75
207.82,70.26,2.73,61.51,3.04,-8.75
207.84,70.26,2.73,61.51,3.04,-8.75
207.84,70.27,2.73,61.51,3.22,-8.76
207.84,70.34,2.73,61.51,3.43,-8.83
207.84,70.41,2.73,61.51,3.67,-8.89
207.89,70.41,2.73,61.51,3.67,-8.89
207.90,70.41,2.73,61.51,3.67,-8.89
207.91,70.41,2.73,61.51,3.67,-8.89
207.93,70.41,2.73,61.51,3.67,-8.89
207.94,70.41,2.73,61.51,3.67,-8.89
207.95,70.41,2.73,61.51,3.67,-8.89
207.95,70.24,2.73,61.51,4.55,-8.72
207.98,70.24,2.73,61.51,4.55,-8.72
207.99,70.24,2.73,61.51,4.55,-8.72
207.99,70.17,2.73,61.51,4.91,-8.66
208.02,70.17,2.73,61.51,4.91,-8.66
208.03,70.17,2.73,61.51,4.91,-8.66
208.04,70.17,2.73,61.51,4.91,-8.66
208.04,69.71,2.73,61.51,5.97,-8.20
208.06,69.71,2.73,61.51,5.97,-8.20
208.08,69.71,2.73,61.51,5.97,-8.20
208.08,69.54,2.73,61.51,6.25,-8.03
208.10,69.54,2.73,61.51,6.25,-8.03
208.10,69.24,2.73,61.51,7.11,-7.73
208.10,67.81,2.73,61.51,9.67,-6.30
208.15,67.81,2.73,61.51,9.67,-6.30
208.16,67.81,2.73,61.51,9.67,-6.30
208.17,67.81,2.73,61.51,9.67,-6.30
208.18,67.81,2.73,61.51,9.67,-6.30
208.20,67.81,2.73,61.51,9.67,-6.30
208.20,68.17,2.73,61.51,10.63,-6.66
208.22,68.17,2.73,61.51,10.63,-6.66
208.22,68.14,2.73,61.51,10.62,-6.63
208.25,68.14,2.73,61.51,10.62,-6.63
208.25,68.17,2.73,61.51,10.57,-6.66
208.27,68.17,2.73,61.51,10.57,-6.66
208.29,68.17,2.73,61.51,10.57,-6.66
208.30,68.17,2.73,61.51,10.57,-6.66
208.30,69.01,2.73,61.51,9.69,-7.50
208.32,69.01,2.73,61.51,9.69,-7.50
208.32,68.93,2.73,61.51,9.30,-7.42
208.35,68.93,2.73,61.51,9.30,-7.42
208.35,68.87,2.73,61.51,9.27,-7.35
208.37,68.87,2.73,61.51,9.27,-7.35
208.38,68.87,2.73,61.51,9.27,-7.35
208.40,68.87,2.73,61.51,9.27,-7.35
208.40,68.70,2.73,61.51,9.09,-7.19
208.42,68.70,2.73,61.51,9.09,-7.19
208.43,68.70,2.73,61.51,9.09,-7.19
208.43,70.57,2.73,61.51,6.63,-9.05
208.43,70.68,2.73,61.51,6.49,-9.17
208.43,70.79,2.73,61.51,6.17,-9.28
208.43,70.75,2.73,61.51,6.13,-9.24
208.43,70.68,2.73,61.51,6.10,-9.16
208.51,70.68,2.73,61.51,6.10,-9.16
208.53,70.68,2.73,61.51,6.10,-9.16
208.53,70.22,2.73,61.51,5.99,-8.70
208.55,70.22,2.73,61.51,5.99,-8.70
208.55,70.72,2.73,61.51,5.81,-9.21
208.58,70.72,2.73,61.51,5.81,-9.21
208.58,71.60,2.73,61.51,5.34,-10.08
208.58,71.55,2.73,61.51,4.73,-10.03
208.58,71.37,2.73,61.51,4.77,-9.86
208.63,71.37,2.73,61.51,4.77,-9.86
208.63,71.18,2.73,61.51,4.81,-9.67
208.66,71.18,2.73,61.51,4.81,-9.67
208.66,70.85,2.73,61.51,4.90,-9.34
208.68,70.85,2.73,61.51,4.90,-9.34
208.68,70.72,2.73,61.51,4.92,-9.21
208.71,70.72,2.73,61.51,4.92,-9.21
208.71,70.53,2.73,61.51,4.90,-9.01
208.73,70.53,2.73,61.51,4.90,-9.01
208.73,71.25,2.73,61.51,4.24,-9.74
208.76,71.25,2.73,61.51,4.24,-9.74
208.77,71.25,2.73,61.51,4.24,-9.74
208.79,71.25,2.73,61.51,4.24,-9.74
208.79,71.31,2.73,61.51,4.15,-9.79
208.79,70.84,2.73,61.51,4.19,-9.33
208.83,70.84,2.73,61.51,4.19,-9.33
208.83,70.58,2.73,61.51,4.45,-9.07
208.85,70.58,2.73,61.51,4.45,-9.07
208.85,70.31,2.73,61.51,4.34,-8.80
208.88,70.31,2.73,61.51,4.34,-8.80
208.88,70.25,2.73,61.51,4.25,-8.74
208.91,70.25,2.73,61.51,4.25,-8.74
208.91,69.30,2.73,61.51,3.90,-7.79
208.93,69.30,2.73,61.51,3.90,-7.79
208.93,69.01,2.73,61.51,3.92,-7.50
208.96,69.01,2.73,61.51,3.92,-7.50
208.97,69.01,2.73,61.51,3.92,-7.50
208.99,69.01,2.73,61.51,3.92,-7.50
209.00,69.01,2.73,61.51,3.92,-7.50
209.01,69.01,2.73,61.51,3.92,-7.50
209.03,69.01,2.73,61.51,3.92,-7.50
209.03,67.76,2.73,61.51,4.32,-6.24
209.05,67.76,2.73,61.51,4.32,-6.24
209.05,67.95,2.73,61.51,4.47,-6.43
209.08,67.95,2.73,61.51,4.47,-6.43
209.09,67.95,2.73,61.51,4.47,-6.43
209.09,68.15,2.73,61.51,4.53,-6.64
209.12,68.15,2.73,61.51,4.53,-6.64
209.13,68.15,2.73,61.51,4.53,-6.64
209.14,68.15,2.73,61.51,4.53,-6.64
209.16,68.15,2.73,61.51,4.53,-6.64
209.16,68.98,2.73,61.51,4.55,-7.46
209.18,68.98,2.73,61.51,4.55,-7.46
209.18,69.49,2.73,61.51,4.49,-7.98
209.21,69.49,2.73,61.51,4.49,-7.98
209.21,69.83,2.73,61.51,4.46,-8.32
209.24,69.83,2.73,61.51,4.46,-8.32
209.25,69.83,2.73,61.51,4.46,-8.32
209.25,70.03,2.73,61.51,4.45,-8.52
209.28,70.03,2.73,61.51,4.45,-8.52
209.28,70.11,2.73,61.51,4.44,-8.60
209.30,70.11,2.73,61.51,4.44,-8.60
209.30,70.18,2.73,61.51,4.44,-8.67
209.33,70.18,2.73,61.51,4.44,-8.67
209.34,70.18,2.73,61.51,4.44,-8.67
209.35,70.18,2.73,61.51,4.44,-8.67
209.35,70.23,2.73,61.51,4.45,-8.72
209.38,70.23,2.73,61.51,4.45,-8.72
209.40,70.23,2.73,61.51,4.45,-8.72
209.41,70.23,2.73,61.51,4.45,-8.72
209.41,70.26,2.73,61.51,4.46,-8.75
209.43,70.26,2.73,61.51,4.46,-8.75
209.45,70.26,2.73,61.51,4.46,-8.75
209.46,70.26,2.73,61.51,4.46,-8.75
209.47,70.26,2.73,61.51,4.46,-8.75
209.47,70.25,2.73,61.51,4.48,-8.74
209.50,70.25,2.73,61.51,4.48,-8.74
209.51,70.25,2.73,61.51,4.48,-8.74
209.51,70.22,2.73,61.51,4.51,-8.71
209.54,70.22,2.73,61.51,4.51,-8.71
209.54,69.97,2.73,61.51,4.61,-8.46
209.56,69.97,2.73,61.51,4.61,-8.46
209.56,69.79,2.73,61.51,4.65,-8.28
209.59,69.79,2.73,61.51,4.65,-8.28
209.59,69.36,2.73,61.51,4.80,-7.84
209.59,69.04,2.73,61.51,4.97,-7.53
209.63,69.04,2.73,61.51,4.97,-7.53
209.63,68.90,2.73,61.51,5.07,-7.39
209.65,68.90,2.73,61.51,5.07,-7.39
209.65,68.76,2.73,61.51,5.39,-7.25
209.68,68.76,2.73,61.51,5.39,-7.25
209.68,68.82,2.73,61.51,5.44,-7.31
209.71,68.82,2.73,61.51,5.44,-7.31
209.71,69.11,2.73,61.51,5.39,-7.59
209.73,69.11,2.73,61.51,5.39,-7.59
209.73,69.22,2.73,61.51,5.27,-7.70
209.76,69.22,2.73,61.51,5.27,-7.70
209.77,69.22,2.73,61.51,5.27,-7.70
209.77,69.21,2.73,61.51,5.02,-7.70
209.80,69.21,2.73,61.51,5.02,-7.70
209.80,69.16,2.73,61.51,4.92,-7.65
209.82,69.16,2.73,61.51,4.92,-7.65
209.82,68.98,2.73,61.51,4.73,-7.47
209.85,68.98,2.73,61.51,4.73,-7.47
209.87,68.98,2.73,61.51,4.73,-7.47
209.87,68.85,2.73,61.51,4.67,-7.33
209.89,68.85,2.73,61.51,4.67,-7.33
209.90,68.85,2.73,61.51,4.67,-7.33
209.91,68.85,2.73,61.51,4.67,-7.33
209.93,68.85,2.73,61.51,4.67,-7.33
209.93,68.69,2.73,61.51,4.61,-7.18
209.96,68.69,2.73,61.51,4.61,-7.18
209.97,68.69,2.73,61.51,4.61,-7.18
209.97,68.38,2.73,61.51,4.54,-6.87
210.00,68.38,2.73,61.51,4.54,-6.87
210.00,68.25,2.73,61.51,4.52,-6.74
210.03,68.25,2.73,61.51,4.52,-6.74
210.03,68.11,2.73,61.51,4.53,-6.60
210.05,68.11,2.73,61.51,4.53,-6.60
210.05,68.29,2.73,61.51,4.77,-6.78
210.05,68.40,2.73,61.51,4.86,-6.89
210.09,68.40,2.73,61.51,4.86,-6.89
210.10,68.40,2.73,61.51,4.86,-6.89
210.10,68.52,2.73,61.51,4.97,-7.00
210.13,68.52,2.73,61.51,4.97,-7.00
210.14,68.52,2.73,61.51,4.97,-7.00
210.14,68.56,2.73,61.51,5.28,-7.05
210.17,68.56,2.73,61.51,5.28,-7.05
210.18,68.56,2.73,61.51,5.28,-7.05
210.20,68.56,2.73,61.51,5.28,-7.05
210.20,68.43,2.73,61.51,5.29,-6.92
210.20,69.62,2.73,61.51,5.39,-8.11
210.20,71.20,2.73,61.51,5.71,-9.69
210.25,71.20,2.73,61.51,5.71,-9.69
210.25,71.38,2.73,61.51,5.67,-9.87
210.28,71.38,2.73,61.51,5.67,-9.87
210.29,71.38,2.73,61.51,5.67,-9.87
210.30,71.38,2.73,61.51,5.67,-9.87
210.32,71.38,2.73,61.51,5.67,-9.87
210.32,71.33,2.73,61.51,5.62,-9.82
210.34,71.33,2.73,61.51,5.62,-9.82
210.36,71.33,2.73,61.51,5.62,-9.82
210.36,70.91,2.73,61.51,5.25,-9.39
210.39,70.91,2.73,61.51,5.25,-9.39
210.39,71.99,2.73,61.51,4.36,-10.48
210.39,71.99,2.73,61.51,4.41,-10.47
210.42,71.99,2.73,61.51,4.41,-10.47
210.42,71.94,2.73,61.51,4.42,-10.43
210.42,71.84,2.73,61.51,4.40,-10.33
210.42,71.79,2.73,61.51,4.37,-10.27
210.47,71.79,2.73,61.51,4.37,-10.27
210.47,71.74,2.73,61.51,4.33,-10.22
210.50,71.74,2.73,61.51,4.33,-10.22
210.50,71.70,2.73,61.51,4.29,-10.19
210.53,71.70,2.73,61.51,4.29,-10.19
210.54,71.70,2.73,61.51,4.29,-10.19
210.55,71.70,2.73,61.51,4.29,-10.19
210.56,71.70,2.73,61.51,4.29,-10.19
210.58,71.70,2.73,61.51,4.29,-10.19
210.59,71.70,2.73,61.51,4.29,-10.19
210.60,71.70,2.73,61.51,4.29,-10.19
210.60,71.68,2.73,61.51,4.24,-10.17
210.63,71.68,2.73,61.51,4.24,-10.17
210.63,71.69,2.73,61.51,4.20,-10.18
210.65,71.69,2.73,61.51,4.20,-10.18
210.65,71.73,2.73,61.51,4.15,-10.22
210.65,71.79,2.73,61.51,4.10,-10.28
210.69,71.79,2.73,61.51,4.10,-10.28
210.70,71.79,2.73,61.51,4.10,-10.28
210.70,71.99,2.73,61.51,3.93,-10.48
210.70,72.06,2.73,61.51,3.87,-10.55
210.74,72.06,2.73,61.51,3.87,-10.55
210.74,72.21,2.73,61.51,3.76,-10.70
210.74,72.38,2.73,61.51,3.89,-10.87
210.74,72.39,2.73,61.51,3.97,-10.88
210.79,72.39,2.73,61.51,3.97,-10.88
210.79,72.50,2.73,61.51,4.26,-10.98
210.79,72.98,2.73,61.51,4.59,-11.46
210.83,72.98,2.73,61.51,4.59,-11.46
210.84,72.98,2.73,61.51,4.59,-11.46
210.84,73.36,2.73,61.51,4.78,-11.85
210.87,73.36,2.73,61.51,4.78,-11.85
210.88,73.36,2.73,61.51,4.78,-11.85
210.90,73.36,2.73,61.51,4.78,-11.85
210.91,73.36,2.73,61.51,4.78,-11.85
210.91,73.42,2.73,61.51,4.80,-11.91
210.93,73.42,2.73,61.51,4.80,-11.91
210.93,73.60,2.73,61.51,4.85,-12.09
210.96,73.60,2.73,61.51,4.85,-12.09
210.97,73.60,2.73,61.51,4.85,-12.09
210.97,73.67,2.73,61.51,4.84,-12.16
211.00,73.67,2.73,61.51,4.84,-12.16
211.02,73.67,2.73,61.51,4.84,-12.16
211.02,74.09,2.73,61.51,4.39,-12.58
211.04,74.09,2.73,61.51,4.39,-12.58
211.05,74.09,2.73,61.51,4.39,-12.58
211.07,74.09,2.73,61.51,4.39,-12.58
211.07,74.30,2.73,61.51,4.64,-12.79
211.09,74.30,2.73,61.51,4.64,-12.79
211.09,74.36,2.73,61.51,4.75,-12.85
211.09,74.42,2.73,61.51,4.85,-12.91
211.09,74.57,2.73,61.51,5.04,-13.06
211.09,74.64,2.73,61.51,5.12,-13.13
211.15,74.64,2.73,61.51,5.12,-13.13
211.17,74.64,2.73,61.51,5.12,-13.13
211.17,74.84,2.73,61.51,5.22,-13.33
211.19,74.84,2.73,61.51,5.22,-13.33
211.19,74.99,2.73,61.51,4.99,-13.48
211.22,74.99,2.73,61.51,4.99,-13.48
211.23,74.99,2.73,61.51,4.99,-13.48
211.25,74.99,2.73,61.51,4.99,-13.48
211.25,75.04,2.73,61.51,4.77,-13.53
211.25,75.05,2.73,61.51,4.47,-13.53
211.28,75.05,2.73,61.51,4.47,-13.53
211.28,75.04,2.73,61.51,4.42,-13.53
211.31,75.04,2.73,61.51,4.42,-13.53
211.33,75.04,2.73,61.51,4.42,-13.53
211.33,75.09,2.73,61.51,4.27,-13.58
211.33,75.17,2.73,61.51,4.18,-13.66
211.36,75.17,2.73,61.51,4.18,-13.66
211.36,74.88,2.73,61.51,4.49,-13.37
211.39,74.88,2.73,61.51,4.49,-13.37
211.39,74.76,2.73,61.51,4.60,-13.25
211.42,74.76,2.73,61.51,4.60,-13.25
211.43,74.76,2.73,61.51,4.60,-13.25
211.43,74.48,2.73,61.51,4.78,-12.97
211.45,74.48,2.73,61.51,4.78,-12.97
211.45,74.33,2.73,61.51,4.83,-12.82
211.48,74.33,2.73,61.51,4.83,-12.82
211.49,74.33,2.73,61.51,4.83,-12.82
211.49,73.87,2.73,61.51,4.81,-12.35
211.52,73.87,2.73,61.51,4.81,-12.35
211.52,73.72,2.73,61.51,4.76,-12.21
211.55,73.72,2.73,61.51,4.76,-12.21
211.56,73.72,2.73,61.51,4.76,-12.21
211.56,73.43,2.73,61.51,4.69,-11.92
211.56,73.26,2.73,61.51,4.69,-11.74
211.60,73.26,2.73,61.51,4.69,-11.74
211.60,73.06,2.73,61.51,4.71,-11.55
211.63,73.06,2.73,61.51,4.71,-11.55
211.64,73.06,2.73,61.51,4.71,-11.55
211.64,72.83,2.73,61.51,4.76,-11.32
211.67,72.83,2.73,61.51,4.76,-11.32
211.68,72.83,2.73,61.51,4.76,-11.32
211.69,72.83,2.73,61.51,4.76,-11.32
211.70,72.83,2.73,61.51,4.76,-11.32
211.70,72.31,2.73,61.51,4.95,-10.80
211.73,72.31,2.73,61.51,4.95,-10.80
211.74,72.31,2.73,61.51,4.95,-10.80
211.76,72.31,2.73,61.51,4.95,-10.80
211.77,72.31,2.73,61.51,4.95,-10.80
211.77,72.06,2.73,61.51,5.07,-10.55
211.77,71.07,2.73,61.51,5.73,-9.56
211.77,70.99,2.73,61.51,5.76,-9.48
211.82,70.99,2.73,61.51,5.76,-9.48
211.82,70.80,2.73,61.51,5.67,-9.28
211.85,70.80,2.73,61.51,5.67,-9.28
211.85,70.71,2.73,61.51,5.55,-9.20
211.88,70.71,2.73,61.51,5.55,-9.20
211.88,70.69,2.73,61.51,5.50,-9.18
211.90,70.69,2.73,61.51,5.50,-9.18
211.92,70.69,2.73,61.51,5.50,-9.18
211.92,70.68,2.73,61.51,5.46,-9.17
211.92,70.52,2.73,61.51,5.50,-9.01
211.92,70.06,2.73,61.51,5.74,-8.55
211.92,69.94,2.73,61.51,5.80,-8.42
211.98,69.94,2.73,61.51,5.80,-8.42
211.98,69.82,2.73,61.51,5.85,-8.31
212.01,69.82,2.73,61.51,5.85,-8.31
212.01,69.66,2.73,61.51,5.96,-8.15
212.04,69.66,2.73,61.51,5.96,-8.15
212.04,69.64,2.73,61.51,6.01,-8.12
212.04,69.68,2.73,61.51,6.12,-8.16
212.04,69.83,2.73,61.51,6.11,-8.32
212.04,69.93,2.73,61.51,6.10,-8.42
212.04,70.05,2.73,61.51,6.07,-8.54
212.12,70.05,2.73,61.51,6.07,-8.54
212.12,70.17,2.73,61.51,6.03,-8.66
212.14,70.17,2.73,61.51,6.03,-8.66
212.16,70.17,2.73,61.51,6.03,-8.66
212.16,70.58,2.73,61.51,5.86,-9.06
212.18,70.58,2.73,61.51,5.86,-9.06
212.19,70.58,2.73,61.51,5.86,-9.06
212.19,70.74,2.73,61.51,5.82,-9.23
212.19,70.93,2.73,61.51,5.81,-9.41
212.23,70.93,2.73,61.51,5.81,-9.41
212.23,71.12,2.73,61.51,5.80,-9.60
212.23,71.63,2.73,61.51,5.90,-10.12
212.23,71.76,2.73,61.51,5.97,-10.25
212.29,71.76,2.73,61.51,5.97,-10.25
212.29,72.05,2.73,61.51,6.17,-10.54
212.31,72.05,2.73,61.51,6.17,-10.54
212.33,72.05,2.73,61.51,6.17,-10.54
212.33,72.13,2.73,61.51,6.34,-10.62
212.35,72.13,2.73,61.51,6.34,-10.62
212.37,72.13,2.73,61.51,6.34,-10.62
212.38,72.13,2.73,61.51,6.34,-10.62
212.39,72.13,2.73,61.51,6.34,-10.62
212.39,72.17,2.73,61.51,6.32,-10.66
212.42,72.17,2.73,61.51,6.32,-10.66
212.42,72.86,2.73,61.51,6.23,-11.35
212.42,72.95,2.73,61.51,6.23,-11.44
212.46,72.95,2.73,61.51,6.23,-11.44
212.46,73.00,2.73,61.51,6.26,-11.49
212.48,73.00,2.73,61.51,6.26,-11.49
212.50,73.00,2.73,61.51,6.26,-11.49
212.50,73.01,2.73,61.51,6.28,-11.50
212.50,73.01,2.73,61.51,6.30,-11.50
212.54,73.01,2.73,61.51,6.30,-11.50
212.55,73.01,2.73,61.51,6.30,-11.50
212.57,73.01,2.73,61.51,6.30,-11.50
212.57,72.98,2.73,61.51,6.50,-11.47
212.59,72.98,2.73,61.51,6.50,-11.47
212.60,72.98,2.73,61.51,6.50,-11.47
212.60,72.98,2.73,61.51,6.52,-11.47
212.63,72.98,2.73,61.51,6.52,-11.47
212.65,72.98,2.73,61.51,6.52,-11.47
212.65,72.99,2.73,61.51,6.53,-11.48
212.65,73.03,2.73,61.51,6.53,-11.52
212.68,73.03,2.73,61.51,6.53,-11.52
212.70,73.03,2.73,61.51,6.53,-11.52
212.71,73.03,2.73,61.51,6.53,-11.52
212.71,73.06,2.73,61.51,6.53,-11.55
212.74,73.06,2.73,61.51,6.53,-11.55
212.75,73.06,2.73,61.51,6.53,-11.55
212.75,73.10,2.73,61.51,6.53,-11.58
212.78,73.10,2.73,61.51,6.53,-11.58
212.78,73.17,2.73,61.51,6.51,-11.65
212.80,73.17,2.73,61.51,6.51,-11.65
212.82,73.17,2.73,61.51,6.51,-11.65
212.83,73.17,2.73,61.51,6.51,-11.65
212.83,73.20,2.73,61.51,6.51,-11.69
212.86,73.20,2.73,61.51,6.51,-11.69
212.87,73.20,2.73,61.51,6.51,-11.69
212.88,73.20,2.73,61.51,6.51,-11.69
212.90,73.20,2.73,61.51,6.51,-11.69
212.90,73.28,2.73,61.51,6.45,-11.77
212.92,73.28,2.73,61.51,6.45,-11.77
212.92,73.29,2.73,61.51,6.42,-11.78
212.95,73.29,2.73,61.51,6.42,-11.78
212.96,73.29,2.73,61.51,6.42,-11.78
212.96,73.30,2.73,61.51,6.40,-11.79
212.96,73.31,2.73,61.51,6.37,-11.79
213.00,73.31,2.73,61.51,6.37,-11.79
213.02,73.31,2.73,61.51,6.37,-11.79
213.02,73.30,2.73,61.51,6.32,-11.79
213.04,73.30,2.73,61.51,6.32,-11.79
213.04,73.29,2.73,61.51,6.32,-11.78
213.07,73.29,2.73,61.51,6.32,-11.78
213.07,73.28,2.73,61.51,6.31,-11.77
213.09,73.28,2.73,61.51,6.31,-11.77
213.09,73.27,2.73,61.51,6.32,-11.75
213.09,73.26,2.73,61.51,6.33,-11.75
213.13,73.26,2.73,61.51,6.33,-11.75
213.13,73.24,2.73,61.51,6.34,-11.72
213.16,73.24,2.73,61.51,6.34,-11.72
213.16,73.22,2.73,61.51,6.36,-11.71
213.18,73.22,2.73,61.51,6.36,-11.71
213.18,73.22,2.73,61.51,6.38,-11.71
213.21,73.22,2.73,61.51,6.38,-11.71
213.22,73.22,2.73,61.51,6.38,-11.71
213.24,73.22,2.73,61.51,6.38,-11.71
213.24,73.26,2.73,61.51,6.37,-11.75
213.26,73.26,2.73,61.51,6.37,-11.75
213.26,73.36,2.73,61.51,6.31,-11.85
213.29,73.36,2.73,61.51,6.31,-11.85
213.29,73.44,2.73,61.51,6.24,-11.92
213.32,73.44,2.73,61.51,6.24,-11.92
213.32,73.49,2.73,61.51,6.14,-11.98
213.32,73.52,2.73,61.51,6.10,-12.01
213.35,73.52,2.73,61.51,6.10,-12.01
213.37,73.52,2.73,61.51,6.10,-12.01
213.38,73.52,2.73,61.51,6.10,-12.01
213.39,73.52,2.73,61.51,6.10,-12.01
213.39,73.57,2.73,61.51,6.01,-12.06
213.42,73.57,2.73,61.51,6.01,-12.06
213.44,73.57,2.73,61.51,6.01,-12.06
213.44,73.60,2.73,61.51,5.97,-12.09
213.46,73.60,2.73,61.51,5.97,-12.09
213.46,73.63,2.73,61.51,5.94,-12.12
213.49,73.63,2.73,61.51,5.94,-12.12
213.50,73.63,2.73,61.51,5.94,-12.12
213.51,73.63,2.73,61.51,5.94,-12.12
213.51,73.66,2.73,61.51,5.92,-12.14
213.54,73.66,2.73,61.51,5.92,-12.14
213.55,73.66,2.73,61.51,5.92,-12.14
213.56,73.66,2.73,61.51,5.92,-12.14
213.56,73.68,2.73,61.51,5.91,-12.17
213.59,73.68,2.73,61.51,5.91,-12.17
